STATIONS_ID,MESS_DATUM,QN_592,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,ZENIT,MESS_DATUM_WOZ,eor
691,2021030210:36,1,-999,75.0,134.0,44,63.04,02.03.2021 11:00,eor
691,2021030211:36,1,-999,31.0,177.0,56,60.41,02.03.2021 12:00,eor
691,2021030212:36,1,-999,24.0,177.0,60,60.39,02.03.2021 13:00,eor
691,2021030213:36,1,-999,21.0,162.0,60,63.0,02.03.2021 14:00,eor
691,2021030214:36,1,-999,19.0,131.0,60,67.89,02.03.2021 15:00,eor
691,2021030215:36,1,-999,16.0,87.0,60,74.55,02.03.2021 16:00,eor
691,2021030216:36,1,-999,10.0,36.0,60,82.43,02.03.2021 17:00,eor
691,2021030217:36,1,-999,2.0,3.0,31,91.06,02.03.2021 18:00,eor
691,2021030218:36,1,-999,0.0,0.0,0,100.03,02.03.2021 19:00,eor
691,2021030219:36,1,-999,0.0,0.0,0,108.93,02.03.2021 20:00,eor
691,2021030220:36,1,-999,0.0,0.0,0,117.33,02.03.2021 21:00,eor
691,2021030221:36,1,-999,0.0,0.0,0,124.69,02.03.2021 22:00,eor
691,2021030222:36,1,-999,0.0,0.0,0,130.3,02.03.2021 23:00,eor
691,2021030223:36,1,-999,0.0,0.0,0,133.38,03.03.2021 00:00,eor
691,2021030300:36,1,-999,0.0,0.0,0,133.37,03.03.2021 01:00,eor
691,2021030301:36,1,-999,0.0,0.0,0,130.25,03.03.2021 02:00,eor
691,2021030302:36,1,-999,0.0,0.0,0,124.61,03.03.2021 03:00,eor
691,2021030303:36,1,-999,0.0,0.0,0,117.23,03.03.2021 04:00,eor
691,2021030304:36,1,-999,0.0,0.0,0,108.81,03.03.2021 05:00,eor
691,2021030305:36,1,-999,0.0,0.0,0,99.88,03.03.2021 06:00,eor
691,2021030306:36,1,-999,3.0,4.0,0,90.89,03.03.2021 07:00,eor
691,2021030307:36,1,-999,21.0,32.0,52,82.23,03.03.2021 08:00,eor
691,2021030308:36,1,-999,37.0,76.0,59,74.31,03.03.2021 09:00,eor
691,2021030309:36,1,-999,50.0,113.0,60,67.61,03.03.2021 10:00,eor
691,2021030310:36,1,-999,78.0,115.0,44,62.67,03.03.2021 11:00,eor
691,2021030311:36,1,-999,90.0,148.0,54,60.02,03.03.2021 12:00,eor
691,2021030312:36,1,-999,80.0,142.0,60,60.01,03.03.2021 13:00,eor
691,2021030313:36,1,-999,77.0,88.0,24,62.63,03.03.2021 14:00,eor
691,2021030314:36,1,-999,43.0,43.0,1,67.54,03.03.2021 15:00,eor
691,2021030315:36,1,-999,37.0,38.0,0,74.21,03.03.2021 16:00,eor
691,2021030316:36,1,-999,31.0,32.0,0,82.11,03.03.2021 17:00,eor
691,2021030317:36,1,-999,3.0,3.0,0,90.75,03.03.2021 18:00,eor
691,2021030318:36,1,-999,0.0,0.0,0,99.72,03.03.2021 19:00,eor
691,2021030319:36,1,-999,0.0,0.0,0,108.61,03.03.2021 20:00,eor
691,2021030320:36,1,-999,0.0,0.0,0,117.0,03.03.2021 21:00,eor
691,2021030321:36,1,-999,0.0,0.0,0,124.34,03.03.2021 22:00,eor
691,2021030322:36,1,-999,0.0,0.0,0,129.93,03.03.2021 23:00,eor
691,2021030323:36,1,-999,0.0,0.0,0,133.0,04.03.2021 00:00,eor
691,2021030400:36,1,-999,0.0,0.0,0,132.99,04.03.2021 01:00,eor
691,2021030401:36,1,-999,0.0,0.0,0,129.88,04.03.2021 02:00,eor
691,2021030402:36,1,-999,0.0,0.0,0,124.27,04.03.2021 03:00,eor
691,2021030403:36,1,-999,0.0,0.0,0,116.91,04.03.2021 04:00,eor
691,2021030404:36,1,-999,0.0,0.0,0,108.5,04.03.2021 05:00,eor
691,2021030405:36,1,-999,0.0,0.0,0,99.58,04.03.2021 06:00,eor
691,2021030406:36,1,-999,0.0,0.0,0,90.58,04.03.2021 07:00,eor
691,2021030407:36,1,-999,7.0,7.0,0,81.91,04.03.2021 08:00,eor
691,2021030408:36,1,-999,18.0,18.0,0,73.98,04.03.2021 09:00,eor
691,2021030409:36,1,-999,33.0,33.0,0,67.26,04.03.2021 10:00,eor
691,2021030410:36,1,-999,42.0,42.0,0,62.3,04.03.2021 11:00,eor
691,2021030411:36,1,-999,25.0,25.0,0,59.64,04.03.2021 12:00,eor
691,2021030412:36,1,-999,27.0,27.0,0,59.62,04.03.2021 13:00,eor
691,2021030413:36,1,-999,43.0,44.0,1,62.26,04.03.2021 14:00,eor
691,2021030414:36,1,-999,36.0,37.0,1,67.19,04.03.2021 15:00,eor
691,2021030415:36,1,-999,13.0,13.0,0,73.88,04.03.2021 16:00,eor
691,2021030416:36,1,-999,5.0,5.0,0,81.79,04.03.2021 17:00,eor
691,2021030417:36,1,-999,0.0,0.0,0,90.44,04.03.2021 18:00,eor
691,2021030418:36,1,-999,0.0,0.0,0,99.41,04.03.2021 19:00,eor
691,2021030419:36,1,-999,0.0,0.0,0,108.31,04.03.2021 20:00,eor
691,2021030420:36,1,-999,0.0,0.0,0,116.68,04.03.2021 21:00,eor
691,2021030421:36,1,-999,0.0,0.0,0,124.0,04.03.2021 22:00,eor
691,2021030422:36,1,-999,0.0,0.0,0,129.56,04.03.2021 23:00,eor
691,2021030423:36,1,-999,0.0,0.0,0,132.62,05.03.2021 00:00,eor
691,2021030500:36,1,-999,0.0,0.0,0,132.6,05.03.2021 01:00,eor
691,2021030501:36,1,-999,0.0,0.0,0,129.52,05.03.2021 02:00,eor
691,2021030502:36,1,-999,0.0,0.0,0,123.92,05.03.2021 03:00,eor
691,2021030503:36,1,-999,0.0,0.0,0,116.58,05.03.2021 04:00,eor
691,2021030504:36,1,-999,0.0,0.0,0,108.19,05.03.2021 05:00,eor
691,2021030505:36,1,-999,0.0,0.0,0,99.27,05.03.2021 06:00,eor
691,2021030506:36,1,-999,3.0,4.0,10,90.27,05.03.2021 07:00,eor
691,2021030507:36,1,-999,12.0,41.0,60,81.59,05.03.2021 08:00,eor
691,2021030508:36,1,-999,17.0,95.0,60,73.64,05.03.2021 09:00,eor
691,2021030509:36,1,-999,20.0,141.0,60,66.9,05.03.2021 10:00,eor
691,2021030510:36,1,-999,21.0,172.0,60,61.93,05.03.2021 11:00,eor
691,2021030511:36,1,-999,22.0,193.0,60,59.26,05.03.2021 12:00,eor
691,2021030512:36,1,-999,23.0,192.0,60,59.24,05.03.2021 13:00,eor
691,2021030513:36,1,-999,38.0,160.0,55,61.88,05.03.2021 14:00,eor
691,2021030514:36,1,-999,29.0,127.0,52,66.83,05.03.2021 15:00,eor
691,2021030515:36,1,-999,17.0,95.0,60,73.54,05.03.2021 16:00,eor
691,2021030516:36,1,-999,12.0,43.0,60,81.47,05.03.2021 17:00,eor
691,2021030517:36,1,-999,3.0,4.0,32,90.13,05.03.2021 18:00,eor
691,2021030518:36,1,-999,0.0,0.0,0,99.11,05.03.2021 19:00,eor
691,2021030519:36,1,-999,0.0,0.0,0,107.99,05.03.2021 20:00,eor
691,2021030520:36,1,-999,0.0,0.0,0,116.35,05.03.2021 21:00,eor
691,2021030521:36,1,-999,0.0,0.0,0,123.65,05.03.2021 22:00,eor
691,2021030522:36,1,-999,0.0,0.0,0,129.19,05.03.2021 23:00,eor
691,2021030523:36,1,-999,0.0,0.0,0,132.23,06.03.2021 00:00,eor
691,2021030600:36,1,-999,0.0,0.0,0,132.22,06.03.2021 01:00,eor
691,2021030601:36,1,-999,0.0,0.0,0,129.15,06.03.2021 02:00,eor
691,2021030602:36,1,-999,0.0,0.0,0,123.57,06.03.2021 03:00,eor
691,2021030603:36,1,-999,0.0,0.0,0,116.26,06.03.2021 04:00,eor
691,2021030604:36,1,-999,0.0,0.0,0,107.87,06.03.2021 05:00,eor
691,2021030605:36,1,-999,0.0,0.0,0,98.96,06.03.2021 06:00,eor
691,2021030606:36,1,-999,3.0,3.0,0,89.96,06.03.2021 07:00,eor
691,2021030607:36,1,-999,20.0,20.0,0,81.27,06.03.2021 08:00,eor
691,2021030608:36,1,-999,43.0,44.0,0,73.31,06.03.2021 09:00,eor
691,2021030609:36,1,-999,52.0,52.0,0,66.55,06.03.2021 10:00,eor
691,2021030610:36,1,-999,57.0,57.0,0,61.56,06.03.2021 11:00,eor
691,2021030611:35,1,-999,70.0,76.0,6,58.87,06.03.2021 12:00,eor
691,2021030611:36,1,-999,70.0,76.0,6,58.87,06.03.2021 12:00,eor
691,2021030612:35,1,-999,62.0,101.0,20,58.85,06.03.2021 13:00,eor
691,2021030612:36,1,-999,62.0,101.0,20,58.85,06.03.2021 13:00,eor
691,2021030613:35,1,-999,71.0,72.0,1,61.51,06.03.2021 14:00,eor
691,2021030614:35,1,-999,74.0,78.0,7,66.47,06.03.2021 15:00,eor
691,2021030615:35,1,-999,17.0,17.0,0,73.21,06.03.2021 16:00,eor
691,2021030616:35,1,-999,4.0,4.0,0,81.15,06.03.2021 17:00,eor
691,2021030617:35,1,-999,1.0,1.0,0,89.82,06.03.2021 18:00,eor
691,2021030618:35,1,-999,0.0,0.0,0,98.79,06.03.2021 19:00,eor
691,2021030619:35,1,-999,0.0,0.0,0,107.68,06.03.2021 20:00,eor
691,2021030620:35,1,-999,0.0,0.0,0,116.02,06.03.2021 21:00,eor
691,2021030621:35,1,-999,0.0,0.0,0,123.3,06.03.2021 22:00,eor
691,2021030622:35,1,-999,0.0,0.0,0,128.82,06.03.2021 23:00,eor
691,2021030623:35,1,-999,0.0,0.0,0,131.85,07.03.2021 00:00,eor
691,2021030700:35,1,-999,0.0,0.0,0,131.83,07.03.2021 01:00,eor
691,2021030701:35,1,-999,0.0,0.0,0,128.78,07.03.2021 02:00,eor
691,2021030702:35,1,-999,0.0,0.0,0,123.22,07.03.2021 03:00,eor
691,2021030703:35,1,-999,0.0,0.0,0,115.93,07.03.2021 04:00,eor
691,2021030704:35,1,-999,0.0,0.0,0,107.56,07.03.2021 05:00,eor
691,2021030705:35,1,-999,0.0,0.0,0,98.65,07.03.2021 06:00,eor
691,2021030706:35,1,-999,1.0,1.0,0,89.65,07.03.2021 07:00,eor
691,2021030707:35,1,-999,7.0,7.0,0,80.95,07.03.2021 08:00,eor
691,2021030708:35,1,-999,13.0,13.0,0,72.97,07.03.2021 09:00,eor
691,2021030709:35,1,-999,26.0,26.0,0,66.19,07.03.2021 10:00,eor
691,2021030710:35,1,-999,71.0,76.0,3,61.18,07.03.2021 11:00,eor
691,2021030711:35,1,-999,121.0,131.0,16,58.48,07.03.2021 12:00,eor
691,2021030712:35,1,-999,59.0,59.0,0,58.47,07.03.2021 13:00,eor
691,2021030713:35,1,-999,35.0,35.0,0,61.13,07.03.2021 14:00,eor
691,2021030714:35,1,-999,19.0,19.0,0,66.12,07.03.2021 15:00,eor
691,2021030715:35,1,-999,33.0,33.0,0,72.87,07.03.2021 16:00,eor
691,2021030716:35,1,-999,15.0,15.0,0,80.83,07.03.2021 17:00,eor
691,2021030717:35,1,-999,2.0,2.0,0,89.51,07.03.2021 18:00,eor
691,2021030718:35,1,-999,0.0,0.0,0,98.48,07.03.2021 19:00,eor
691,2021030719:35,1,-999,0.0,0.0,0,107.36,07.03.2021 20:00,eor
691,2021030720:35,1,-999,0.0,0.0,0,115.69,07.03.2021 21:00,eor
691,2021030721:35,1,-999,0.0,0.0,0,122.95,07.03.2021 22:00,eor
691,2021030722:35,1,-999,0.0,0.0,0,128.45,07.03.2021 23:00,eor
691,2021030723:35,1,-999,0.0,0.0,0,131.46,08.03.2021 00:00,eor
691,2021030800:35,1,-999,0.0,0.0,0,131.44,08.03.2021 01:00,eor
691,2021030801:35,1,-999,0.0,0.0,0,128.4,08.03.2021 02:00,eor
691,2021030802:35,1,-999,0.0,0.0,0,122.88,08.03.2021 03:00,eor
691,2021030803:35,1,-999,0.0,0.0,0,115.59,08.03.2021 04:00,eor
691,2021030804:35,1,-999,0.0,0.0,0,107.24,08.03.2021 05:00,eor
691,2021030805:35,1,-999,0.0,0.0,0,98.34,08.03.2021 06:00,eor
691,2021030806:35,1,-999,5.0,6.0,14,89.34,08.03.2021 07:00,eor
691,2021030807:35,1,-999,16.0,45.0,60,80.63,08.03.2021 08:00,eor
691,2021030808:35,1,-999,20.0,100.0,60,72.63,08.03.2021 09:00,eor
691,2021030809:35,1,-999,24.0,147.0,60,65.83,08.03.2021 10:00,eor
691,2021030810:35,1,-999,25.0,184.0,60,60.8,08.03.2021 11:00,eor
691,2021030811:35,1,-999,28.0,198.0,60,58.09,08.03.2021 12:00,eor
691,2021030812:35,1,-999,26.0,201.0,60,58.08,08.03.2021 13:00,eor
691,2021030813:35,1,-999,27.0,172.0,60,60.76,08.03.2021 14:00,eor
691,2021030814:35,1,-999,46.0,153.0,60,65.76,08.03.2021 15:00,eor
691,2021030815:35,1,-999,51.0,85.0,52,72.53,08.03.2021 16:00,eor
691,2021030816:35,1,-999,23.0,23.0,0,80.51,08.03.2021 17:00,eor
691,2021030817:35,1,-999,2.0,2.0,0,89.2,08.03.2021 18:00,eor
691,2021030818:35,1,-999,0.0,0.0,0,98.17,08.03.2021 19:00,eor
691,2021030819:35,1,-999,0.0,0.0,0,107.04,08.03.2021 20:00,eor
691,2021030820:35,1,-999,0.0,0.0,0,115.36,08.03.2021 21:00,eor
691,2021030821:35,1,-999,0.0,0.0,0,122.6,08.03.2021 22:00,eor
691,2021030822:35,1,-999,0.0,0.0,0,128.08,08.03.2021 23:00,eor
691,2021030823:35,1,-999,0.0,0.0,0,131.07,09.03.2021 00:00,eor
691,2021030900:35,1,-999,0.0,0.0,0,131.06,09.03.2021 01:00,eor
691,2021030901:35,1,-999,0.0,0.0,0,128.03,09.03.2021 02:00,eor
691,2021030902:35,1,-999,0.0,0.0,0,122.52,09.03.2021 03:00,eor
691,2021030903:35,1,-999,0.0,0.0,0,115.26,09.03.2021 04:00,eor
691,2021030904:35,1,-999,0.0,0.0,0,106.92,09.03.2021 05:00,eor
691,2021030905:35,1,-999,0.0,0.0,0,98.03,09.03.2021 06:00,eor
691,2021030906:35,1,-999,1.0,1.0,0,89.02,09.03.2021 07:00,eor
691,2021030907:35,1,-999,11.0,11.0,0,80.31,09.03.2021 08:00,eor
691,2021030908:35,1,-999,28.0,28.0,0,72.29,09.03.2021 09:00,eor
691,2021030909:35,1,-999,32.0,32.0,0,65.48,09.03.2021 10:00,eor
691,2021030910:35,1,-999,38.0,38.0,0,60.43,09.03.2021 11:00,eor
691,2021030911:35,1,-999,39.0,39.0,0,57.71,09.03.2021 12:00,eor
691,2021030912:35,1,-999,33.0,33.0,0,57.69,09.03.2021 13:00,eor
691,2021030913:35,1,-999,26.0,26.0,0,60.38,09.03.2021 14:00,eor
691,2021030914:35,1,-999,23.0,23.0,0,65.4,09.03.2021 15:00,eor
691,2021030915:35,1,-999,14.0,14.0,0,72.19,09.03.2021 16:00,eor
691,2021030916:35,1,-999,6.0,6.0,0,80.18,09.03.2021 17:00,eor
691,2021030917:35,1,-999,1.0,1.0,0,88.88,09.03.2021 18:00,eor
691,2021030918:35,1,-999,0.0,0.0,0,97.86,09.03.2021 19:00,eor
691,2021030919:35,1,-999,0.0,0.0,0,106.72,09.03.2021 20:00,eor
691,2021030920:35,1,-999,0.0,0.0,0,115.03,09.03.2021 21:00,eor
691,2021030921:35,1,-999,0.0,0.0,0,122.24,09.03.2021 22:00,eor
691,2021030922:35,1,-999,0.0,0.0,0,127.7,09.03.2021 23:00,eor
691,2021030923:35,1,-999,0.0,0.0,0,130.68,10.03.2021 00:00,eor
691,2021031000:35,1,-999,0.0,0.0,0,130.67,10.03.2021 01:00,eor
691,2021031001:35,1,-999,0.0,0.0,0,127.66,10.03.2021 02:00,eor
691,2021031002:35,1,-999,0.0,0.0,0,122.17,10.03.2021 03:00,eor
691,2021031003:35,1,-999,0.0,0.0,0,114.93,10.03.2021 04:00,eor
691,2021031004:35,1,-999,0.0,0.0,0,106.6,10.03.2021 05:00,eor
691,2021031005:35,1,-999,0.0,0.0,0,97.71,10.03.2021 06:00,eor
691,2021031006:35,1,-999,4.0,4.0,0,88.71,10.03.2021 07:00,eor
691,2021031007:35,1,-999,-999.0,-999.0,0,79.98,10.03.2021 08:00,eor
691,2021031008:35,1,-999,-999.0,-999.0,0,71.95,10.03.2021 09:00,eor
691,2021031009:35,1,-999,62.0,66.0,0,65.12,10.03.2021 10:00,eor
691,2021031010:35,1,-999,84.0,91.0,1,60.05,10.03.2021 11:00,eor
691,2021031011:35,1,-999,105.0,119.0,17,57.31,10.03.2021 12:00,eor
691,2021031012:34,1,-999,93.0,100.0,0,57.3,10.03.2021 13:00,eor
691,2021031012:35,1,-999,93.0,100.0,0,57.3,10.03.2021 13:00,eor
691,2021031013:34,1,-999,60.0,63.0,0,60.0,10.03.2021 14:00,eor
691,2021031014:34,1,-999,29.0,33.0,0,65.05,10.03.2021 15:00,eor
691,2021031015:34,1,-999,21.0,25.0,0,71.85,10.03.2021 16:00,eor
691,2021031016:34,1,-999,5.0,10.0,0,79.86,10.03.2021 17:00,eor
691,2021031017:34,1,-999,0.0,2.0,0,88.56,10.03.2021 18:00,eor
691,2021031018:34,1,-999,0.0,0.0,0,97.54,10.03.2021 19:00,eor
691,2021031019:34,1,-999,0.0,0.0,0,106.4,10.03.2021 20:00,eor
691,2021031020:34,1,-999,0.0,0.0,0,114.69,10.03.2021 21:00,eor
691,2021031021:34,1,-999,0.0,0.0,0,121.89,10.03.2021 22:00,eor
691,2021031022:34,1,-999,0.0,0.0,0,127.33,10.03.2021 23:00,eor
691,2021031023:34,1,-999,0.0,0.0,0,130.29,11.03.2021 00:00,eor
691,2021031100:34,1,-999,0.0,0.0,0,130.28,11.03.2021 01:00,eor
691,2021031101:34,1,-999,0.0,0.0,0,127.28,11.03.2021 02:00,eor
691,2021031102:34,1,-999,0.0,0.0,0,121.82,11.03.2021 03:00,eor
691,2021031103:34,1,-999,0.0,0.0,0,114.6,11.03.2021 04:00,eor
691,2021031104:34,1,-999,0.0,0.0,0,106.28,11.03.2021 05:00,eor
691,2021031105:34,1,-999,0.0,0.0,0,97.4,11.03.2021 06:00,eor
691,2021031106:34,1,-999,1.0,1.0,0,88.39,11.03.2021 07:00,eor
691,2021031107:34,1,-999,3.0,3.0,0,79.66,11.03.2021 08:00,eor
691,2021031108:34,1,-999,33.0,37.0,5,71.61,11.03.2021 09:00,eor
691,2021031109:34,1,-999,71.0,108.0,25,64.76,11.03.2021 10:00,eor
691,2021031110:34,1,-999,100.0,175.0,50,59.67,11.03.2021 11:00,eor
691,2021031111:34,1,-999,91.0,115.0,20,56.92,11.03.2021 12:00,eor
691,2021031112:34,1,-999,57.0,60.0,12,56.91,11.03.2021 13:00,eor
691,2021031113:34,1,-999,30.0,30.0,0,59.62,11.03.2021 14:00,eor
691,2021031114:34,1,-999,47.0,47.0,0,64.68,11.03.2021 15:00,eor
691,2021031115:34,1,-999,47.0,53.0,9,71.52,11.03.2021 16:00,eor
691,2021031116:34,1,-999,23.0,24.0,7,79.54,11.03.2021 17:00,eor
691,2021031117:34,1,-999,3.0,3.0,1,88.25,11.03.2021 18:00,eor
691,2021031118:34,1,-999,0.0,0.0,0,97.24,11.03.2021 19:00,eor
691,2021031119:34,1,-999,0.0,0.0,0,106.08,11.03.2021 20:00,eor
691,2021031120:34,1,-999,0.0,0.0,0,114.36,11.03.2021 21:00,eor
691,2021031121:34,1,-999,0.0,0.0,0,121.53,11.03.2021 22:00,eor
691,2021031122:34,1,-999,0.0,0.0,0,126.95,11.03.2021 23:00,eor
691,2021031123:34,1,-999,0.0,0.0,0,129.9,12.03.2021 00:00,eor
691,2021031200:34,1,-999,0.0,0.0,0,129.88,12.03.2021 01:00,eor
691,2021031201:34,1,-999,0.0,0.0,0,126.9,12.03.2021 02:00,eor
691,2021031202:34,1,-999,0.0,0.0,0,121.46,12.03.2021 03:00,eor
691,2021031203:34,1,-999,0.0,0.0,0,114.26,12.03.2021 04:00,eor
691,2021031204:34,1,-999,0.0,0.0,0,105.96,12.03.2021 05:00,eor
691,2021031205:34,1,-999,0.0,0.0,0,97.09,12.03.2021 06:00,eor
691,2021031206:34,1,-999,5.0,5.0,0,88.08,12.03.2021 07:00,eor
691,2021031207:34,1,-999,22.0,43.0,32,79.33,12.03.2021 08:00,eor
691,2021031208:34,1,-999,53.0,61.0,23,71.27,12.03.2021 09:00,eor
691,2021031209:34,1,-999,77.0,112.0,22,64.4,12.03.2021 10:00,eor
691,2021031210:34,1,-999,84.0,132.0,35,59.29,12.03.2021 11:00,eor
691,2021031211:34,1,-999,94.0,107.0,19,56.53,12.03.2021 12:00,eor
691,2021031212:34,1,-999,108.0,132.0,15,56.52,12.03.2021 13:00,eor
691,2021031213:34,1,-999,75.0,85.0,20,59.25,12.03.2021 14:00,eor
691,2021031214:34,1,-999,60.0,61.0,1,64.32,12.03.2021 15:00,eor
691,2021031215:34,1,-999,36.0,37.0,2,71.17,12.03.2021 16:00,eor
691,2021031216:34,1,-999,13.0,13.0,0,79.21,12.03.2021 17:00,eor
691,2021031217:34,1,-999,2.0,2.0,0,87.94,12.03.2021 18:00,eor
691,2021031218:34,1,-999,0.0,0.0,0,96.92,12.03.2021 19:00,eor
691,2021031219:34,1,-999,0.0,0.0,0,105.76,12.03.2021 20:00,eor
691,2021031220:34,1,-999,0.0,0.0,0,114.02,12.03.2021 21:00,eor
691,2021031221:34,1,-999,0.0,0.0,0,121.18,12.03.2021 22:00,eor
691,2021031222:34,1,-999,0.0,0.0,0,126.58,12.03.2021 23:00,eor
691,2021031223:34,1,-999,0.0,0.0,0,129.51,13.03.2021 00:00,eor
691,2021031300:34,1,-999,0.0,0.0,0,129.49,13.03.2021 01:00,eor
691,2021031301:34,1,-999,0.0,0.0,0,126.53,13.03.2021 02:00,eor
691,2021031302:34,1,-999,0.0,0.0,0,121.11,13.03.2021 03:00,eor
691,2021031303:34,1,-999,0.0,0.0,0,113.93,13.03.2021 04:00,eor
691,2021031304:34,1,-999,0.0,0.0,0,105.64,13.03.2021 05:00,eor
691,2021031305:34,1,-999,0.0,0.0,0,96.77,13.03.2021 06:00,eor
691,2021031306:34,1,-999,1.0,1.0,0,87.76,13.03.2021 07:00,eor
691,2021031307:34,1,-999,6.0,6.0,0,79.01,13.03.2021 08:00,eor
691,2021031308:34,1,-999,12.0,12.0,0,70.93,13.03.2021 09:00,eor
691,2021031309:34,1,-999,30.0,35.0,1,64.04,13.03.2021 10:00,eor
691,2021031310:34,1,-999,64.0,121.0,31,58.91,13.03.2021 11:00,eor
691,2021031311:34,1,-999,63.0,93.0,20,56.14,13.03.2021 12:00,eor
691,2021031312:34,1,-999,52.0,66.0,21,56.12,13.03.2021 13:00,eor
691,2021031313:34,1,-999,83.0,170.0,43,58.86,13.03.2021 14:00,eor
691,2021031314:34,1,-999,59.0,79.0,29,63.97,13.03.2021 15:00,eor
691,2021031315:34,1,-999,29.0,29.0,1,70.83,13.03.2021 16:00,eor
691,2021031316:34,1,-999,19.0,19.0,0,78.89,13.03.2021 17:00,eor
691,2021031317:34,1,-999,3.0,3.0,0,87.62,13.03.2021 18:00,eor
691,2021031318:34,1,-999,0.0,0.0,0,96.6,13.03.2021 19:00,eor
691,2021031319:34,1,-999,0.0,0.0,0,105.44,13.03.2021 20:00,eor
691,2021031320:34,1,-999,0.0,0.0,0,113.69,13.03.2021 21:00,eor
691,2021031321:34,1,-999,0.0,0.0,0,120.82,13.03.2021 22:00,eor
691,2021031322:34,1,-999,0.0,0.0,0,126.2,13.03.2021 23:00,eor
691,2021031323:34,1,-999,0.0,0.0,0,129.12,14.03.2021 00:00,eor
691,2021031400:34,1,-999,0.0,0.0,0,129.1,14.03.2021 01:00,eor
691,2021031401:34,1,-999,0.0,0.0,0,126.15,14.03.2021 02:00,eor
691,2021031402:34,1,-999,0.0,0.0,0,120.75,14.03.2021 03:00,eor
691,2021031403:34,1,-999,0.0,0.0,0,113.59,14.03.2021 04:00,eor
691,2021031404:34,1,-999,0.0,0.0,0,105.32,14.03.2021 05:00,eor
691,2021031405:33,1,-999,0.0,0.0,0,96.46,14.03.2021 06:00,eor
691,2021031405:34,1,-999,0.0,0.0,0,96.46,14.03.2021 06:00,eor
691,2021031406:33,1,-999,1.0,1.0,0,87.45,14.03.2021 07:00,eor
691,2021031407:33,1,-999,11.0,11.0,0,78.68,14.03.2021 08:00,eor
691,2021031408:33,1,-999,37.0,45.0,3,70.59,14.03.2021 09:00,eor
691,2021031409:33,1,-999,89.0,98.0,15,63.68,14.03.2021 10:00,eor
691,2021031410:33,1,-999,104.0,125.0,15,58.53,14.03.2021 11:00,eor
691,2021031411:33,1,-999,103.0,201.0,40,55.75,14.03.2021 12:00,eor
691,2021031412:33,1,-999,85.0,96.0,17,55.73,14.03.2021 13:00,eor
691,2021031413:33,1,-999,50.0,71.0,7,58.49,14.03.2021 14:00,eor
691,2021031414:33,1,-999,83.0,182.0,52,63.6,14.03.2021 15:00,eor
691,2021031415:33,1,-999,53.0,76.0,28,70.49,14.03.2021 16:00,eor
691,2021031416:33,1,-999,23.0,28.0,11,78.56,14.03.2021 17:00,eor
691,2021031417:33,1,-999,10.0,12.0,23,87.3,14.03.2021 18:00,eor
691,2021031418:33,1,-999,0.0,0.0,0,96.29,14.03.2021 19:00,eor
691,2021031419:33,1,-999,0.0,0.0,0,105.12,14.03.2021 20:00,eor
691,2021031420:33,1,-999,0.0,0.0,0,113.35,14.03.2021 21:00,eor
691,2021031421:33,1,-999,0.0,0.0,0,120.46,14.03.2021 22:00,eor
691,2021031422:33,1,-999,0.0,0.0,0,125.82,14.03.2021 23:00,eor
691,2021031423:33,1,-999,0.0,0.0,0,128.72,15.03.2021 00:00,eor
691,2021031500:33,1,-999,0.0,0.0,0,128.71,15.03.2021 01:00,eor
691,2021031501:33,1,-999,0.0,0.0,0,125.77,15.03.2021 02:00,eor
691,2021031502:33,1,-999,0.0,0.0,0,120.39,15.03.2021 03:00,eor
691,2021031503:33,1,-999,0.0,0.0,0,113.25,15.03.2021 04:00,eor
691,2021031504:33,1,-999,0.0,0.0,0,104.99,15.03.2021 05:00,eor
691,2021031505:33,1,-999,0.0,0.0,0,96.14,15.03.2021 06:00,eor
691,2021031506:33,1,-999,8.0,10.0,4,87.13,15.03.2021 07:00,eor
691,2021031507:33,1,-999,26.0,26.0,13,78.36,15.03.2021 08:00,eor
691,2021031508:33,1,-999,42.0,42.0,0,70.25,15.03.2021 09:00,eor
691,2021031509:33,1,-999,69.0,71.0,2,63.32,15.03.2021 10:00,eor
691,2021031510:33,1,-999,60.0,124.0,17,58.15,15.03.2021 11:00,eor
691,2021031511:33,1,-999,97.0,133.0,32,55.35,15.03.2021 12:00,eor
691,2021031512:33,1,-999,77.0,91.0,10,55.34,15.03.2021 13:00,eor
691,2021031513:33,1,-999,87.0,104.0,12,58.1,15.03.2021 14:00,eor
691,2021031514:33,1,-999,64.0,66.0,6,63.25,15.03.2021 15:00,eor
691,2021031515:33,1,-999,36.0,48.0,13,70.16,15.03.2021 16:00,eor
691,2021031516:33,1,-999,28.0,28.0,6,78.24,15.03.2021 17:00,eor
691,2021031517:33,1,-999,6.0,6.0,0,86.99,15.03.2021 18:00,eor
691,2021031518:33,1,-999,0.0,0.0,0,95.97,15.03.2021 19:00,eor
691,2021031519:33,1,-999,0.0,0.0,0,104.79,15.03.2021 20:00,eor
691,2021031520:33,1,-999,0.0,0.0,0,113.01,15.03.2021 21:00,eor
691,2021031521:33,1,-999,0.0,0.0,0,120.11,15.03.2021 22:00,eor
691,2021031522:33,1,-999,0.0,0.0,0,125.44,15.03.2021 23:00,eor
691,2021031523:33,1,-999,0.0,0.0,0,128.33,16.03.2021 00:00,eor
691,2021031600:33,1,-999,0.0,0.0,0,128.32,16.03.2021 01:00,eor
